"ID"	Library_1	Library_10	Library_11	Library_12	Library_2	Library_3	Library_4	Library_5	Library_6	Library_7	Library_8	Library_9
KRTAP12-2	0.0261003	0	0	0	0	0	0	0	0	0	0	0
KRTAP12-3	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP12-4	0.0431502	0	0	0	0	0	0	0	0.0483423	0	0	0
KRTAP13-1	0	0	0	0	0.0512373	0	0	0	0	0	0	0
KRTAP13-2	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-3	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-4	0	0	0	0	0	0.0539997	0	0	0	0	0	0
KRTAP15-1	0	0.0729031	0	0	0	0	0	0	0	0	0.0624641	0
KRTAP16-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP17-1	0.0247601	0	0.0386809	0	0	0	0	0.0315075	0	0.0367751	0	0
KRTAP19-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-2	0.121309	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-3	0.0390448	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-4	0	0.12951	0	0	0	0	0	0	0	0	0	0
KRTAP19-5	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-6	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-7	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-8	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP2-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP2-2	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP2-4	0.0252463	0.0432266	0.0394404	0.0520369	0	0	0	0	0	0.0374971	0.037037	0
KRTAP20-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-2	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-3	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-4	0	0	0	0	0	0.232873	0	0	0	0	0	0
KRTAP21-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP21-2	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP21-3	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP22-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP22-2	0	0	0	0	0	0.0890165	0	0.0837692	0	0	0	0
KRTAP23-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP24-1	0	0	0	0	0	0.0158072	0	0	0.0130964	0	0	0.0203193
KRTAP25-1	0	0	0	0	0	0	0.075904	0	0	0	0	0
KRTAP26-1	0.0166564	0	0	0.0343318	0	0	0	0	0	0	0	0
KRTAP27-1	0	0.0484239	0	0	0	0	0	0	0	0	0	0
KRTAP3-1	0	0	0	0	0.0645434	0	0	0	0	0	0.0477171	0
KRTAP3-2	0.0277927	0	0	0	0	0	0	0	0	0	0.0407727	0
KRTAP3-3	0	0	0	0	0	0	0	0	0.0306946	0	0	0
KRTAP4-1	0	0	0	0	0	0	1.55878	0	0	0	0	0
KRTAP4-11	0.0657737	0	0	0	0	0	0.0239424	0	0	0	0	0
KRTAP4-12	0	0	0	0	0	0	0.0261251	0	0	0	0	0
KRTAP4-2	0	0	0	0	0	0	0.036808	0	0	0	0	0
KRTAP4-3	0	0	0	0	0.0406308	0	0	0	0	0	0	0
KRTAP4-4	0.0178925	0	0	0	0.0355049	0	0	0.0227684	0	0	0	0
KRTAP4-5	0	0	0.0342804	0.0452289	0	0.0296722	0	0	0	0.0325913	0.0321914	0.038142
KRTAP4-6	0	0	0	0	0	0	0	0	0	0	0.0268211	0.031779
KRTAP4-7	0	0	0	0	0	0	0.0299408	0	0	0	0	0
KRTAP4-8	0.0168898	0	0	0	0.0335151	0.0228387	0	0	0.0189221	0	0	0.029358
KRTAP4-9	0.0175347	0	0	0	0.0347948	0	0	0	0.0196445	0	0	0
KRTAP5-1	0	0	0	0	0	0	0.0298137	0	0	0	0	0
KRTAP5-10	0	0	0	0	0	0	0	0	0.0204244	0	0	0
KRTAP5-11	0.0188914	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-2	0	0	0	0.0355601	0	0	0	0	0	0	0	0
KRTAP5-3	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-4	0.016332	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-5	0.0513438	0	0.0267369	0.0352761	0	0	0	0	0	0	0	0
KRTAP5-6	0.0343817	0.0588683	0.214848	0.141733	0	0	0	0	0	0	0.0504389	0
KRTAP5-7	0	0	0	0	0	0.0290444	0.0312745	0.0273323	0	0	0	0
KRTAP5-8	0	0.0279164	0	0	0	0.0220472	0	0	0	0.0242162	0	0.0283405
KRTAP5-9	0	0	0.025364	0	0	0	0	0.0413205	0.0181894	0	0.0238184	0
KRTAP6-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0	0	0	0	0.0544267
KRTAP7-1	0	0	0	0	0	0.0375819	0	0	0	0	0	0
KRTAP8-1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-1	0	0	0	0.0527971	0	0	0	0	0	0	0	0
KRTAP9-2	0	0	0	0	0	0	0.0279448	0	0	0	0	0
KRTAP9-3	0.0194437	0.0332914	0	0	0	0	0	0	0	0	0.0285244	0
KRTAP9-4	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-8	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP9-9	0	0.0336647	0.0307161	0	0	0	0	0.0500395	0	0	0	0.0341762
KRTCAP2	40.3451	35.2337	32.2725	39.2331	39.3093	38.9077	34.7726	34.8662	34.3897	34.9539	40.6508	30.4622
KRTCAP3	0.191114	0.483153	0.704173	0.606943	0.120107	0.0818468	0.0316056	0.166027	0.344434	0.193437	0.277231	0.280559
KRTDAP	0	0	0.218351	0.0960294	0	0.0629996	0.0678369	0	0	0.0691975	0.0683484	0.0809827
KSR1	0.120349	0.242762	0.315347	0.407211	0.170449	0.232303	0.187605	0.180353	0.158784	0.274294	0.170118	0.276218
KSR2	0.157649	0.347628	0.256891	0.388025	0.159776	0.197826	0.180037	0.147197	0.181684	0.148225	0.173025	0.337082
KTI12	8.21054	2.84296	4.21486	3.68044	7.0997	7.0483	5.1996	7.72752	7.61506	6.67305	6.67144	4.33551
KTN1	42.2556	25.5448	38.264	35.2517	31.7176	39.7482	39.405	42.1067	39.6453	42.4165	38.1188	25.8977
KY	0.00338151	0.00578981	0.0369788	0.00696988	0.00671007	0.0091451	0	0	0	0.0150672	0.00496077	0.00587778
KYNU	0	0.0196756	0	0	0	0.031078	0.0167321	0	0.0167772	0	0	0
L1CAM	0.0693089	0.132047	2.05979	2.35013	0.0612141	0.093721	0.089706	0.0391677	0.0560178	0.67491	0.564257	0.0736267
L1TD1	0.0098894	0.0165539	0	0.0101919	0	0.0196104	0.00719973	0.0188766	0.0221587	0.00734413	0.035459	0.0257848
L2HGDH	5.50121	4.44962	3.61125	3.60303	5.04263	5.10331	4.47375	5.2824	5.52925	4.43833	4.01882	4.6009
L3MBTL1	0.646475	1.57053	1.24534	1.25672	0.730735	0.567712	0.639849	0.676815	0.538836	0.813018	0.957957	1.4075
L3MBTL2	12.4044	6.3633	4.60681	4.71446	11.552	12.7583	10.9963	12.4362	11.0555	13.0295	12.9469	6.32305
L3MBTL3	1.11853	2.24999	1.20037	1.37658	1.27645	1.03103	1.22009	1.33206	1.43975	1.00756	1.02821	1.81455
L3MBTL4	0.742104	1.03137	0.765258	0.687171	0.917643	0.828918	0.827362	1.02639	0.67473	0.686844	0.70997	1.04684
LACE1	1.12906	1.7135	1.35006	1.23412	1.41079	1.15662	1.43577	1.14286	1.27608	1.42286	1.18062	1.51651
LACRT	0	0.06501	0	0	0	0	0	0	0	0.16918	0	0
LACTB	2.53229	2.52884	4.48409	4.28351	2.24392	2.62604	2.5803	2.58742	2.11748	3.2454	2.80112	2.93213
LACTB2	8.90895	8.63622	6.96721	6.6047	6.73729	8.65155	9.44729	8.65895	9.11473	7.77203	6.88732	9.3694
LAD1	0.013588	0.0348979	0.265344	0.140036	0.067408	0.0367479	0.00989239	0.00864543	0.00761148	0	0.0498349	0.0472376
LAG3	0.17429	0.0994732	0.332788	0.279411	0.307424	0.235679	0.183282	0.234108	0.119327	0.474587	0.341024	0.100984
LAGE3	5.65115	4.37484	3.52435	3.04319	4.68983	6.33487	4.63066	5.9858	7.25268	5.73483	6.06151	3.4893
LAIR1	0.0277567	0.106931	0.0867246	0.0143029	0.0137697	0	0.0606228	0.0264906	0	0.0515322	0.02036	0.0723706
LAIR2	0	0	0	0	4.63648	0	0.0430646	0	0	0	0	0.0514099
LALBA	0	0	0	0	0	0.0358267	0	0	0	0.0393513	0.0388684	0
LAMA1	0.0405469	0.0277697	0.133038	0.146255	0.0120688	0.0219313	0.0265672	0.0412771	0.00681385	0.0993807	0.0624575	0.0105718
LAMA2	4.5732	8.04391	5.1209	5.33787	4.2984	5.17625	4.92503	4.40656	4.43987	4.62325	4.94883	7.70093
LAMA3	0.05632	0.160341	0.204992	0.348111	0.0279395	0.0629539	0.0567928	0.0443957	0.0668432	0.0575085	0.0464561	0.177428
LAMA4	0.11362	0.0453761	0.024841	0.0491021	0.031553	0.0286689	0.0540228	0.0236066	0.032666	0.0157447	0.0688388	0.0690982
LAMA5	1.53196	1.42361	0.74441	1.11711	2.91428	2.08389	1.94823	1.94365	1.77887	1.52548	1.9568	1.51762
LAMB1	5.50009	8.29112	4.23263	5.32515	7.39964	6.46275	6.1599	6.46973	6.89627	4.92396	5.54609	9.01664
LAMB2	9.33642	14.8762	15.9243	17.3046	9.39678	10.1882	8.73614	9.4936	8.96044	9.80735	10.5633	13.6535
LAMB2P1	0.0750025	0.449467	0.89831	1.00485	0.198441	0.10142	0.14561	0.111348	0.0840272	0.0928314	0.220061	0.26074
LAMB3	0.040305	0.0383393	0.0988281	0.107937	0.0283401	0.0257496	0.103975	0.0302897	0.0320007	0.0353536	0.0558717	0.0155685
LAMB4	0.00329262	0	0.0102876	0.0135733	0	0.013357	0.00479421	0.00837978	0	0.00489037	0	0.00572326
LAMC1	24.0983	27.6341	30.4735	33.1386	24.404	26.8359	23.7482	23.6562	24.3056	23.5696	23.5745	26.6143
LAMC2	0.0171511	0.0176196	0.0107176	0.049492	0.04232	0.0254508	0.0399566	0.0237804	0.0153719	0.0126704	0.00503223	0
LAMC3	0.148662	0.129977	0.256951	0.195586	0.194572	0.166816	0.179615	0.1449	0.102765	0.187916	0.208811	0.131952
LAMP1	16.9813	11.8983	15.6299	15.4455	14.9273	18.2331	15.5784	14.5352	16.9854	17.8638	16.8328	10.8336
LAMP2	7.08708	7.91496	13.0476	12.6252	6.72662	6.78816	6.84554	5.71018	6.27317	6.43991	5.20481	8.47498
LAMP3	0.213715	4.56153	2.61551	2.88273	0.309321	0.202971	0.29421	0.176314	0.265242	0.257238	0.211849	4.52863
LAMTOR1	22.9162	14.6179	15.2216	11.6152	20.5502	22.9242	19.7074	24.2221	24.6761	23.4552	21.4407	16.5512
LAMTOR2	9.45277	11.7086	9.87247	11.2858	11.677	12.7715	9.36718	12.0331	10.6893	14.8612	12.0875	14.0678
LAMTOR3	2.6458	2.50114	3.56448	3.23833	2.86686	2.40808	2.33032	2.57355	2.75479	2.85246	2.43405	2.52049
LANCL1	11.7087	22.11	14.8808	14.5283	9.29005	9.78077	10.9802	10.1038	11.197	8.76176	8.67074	22.0505
LANCL2	3.29246	1.46424	1.66842	1.39168	3.28573	2.80627	2.74381	2.78229	2.98444	2.72594	2.64569	1.30934
LANCL3	0.00590335	0.0404308	0.327932	0.3523	0.0471213	0.119739	0.23208	0.0450725	0.0264685	0.317069	0.121917	0.102613
LAP3	16.3151	16.1601	11.8983	11.9319	13.6614	17.2029	16.3741	17.7396	18.8681	14.8728	14.5054	14.65
LAPTM4A	21.5491	20.0617	33.2782	32.0143	17.9987	21.2278	20.584	19.7974	18.5903	24.2858	21.9944	18.8029
LAPTM4B	51.4207	38.2346	36.5854	36.061	44.3609	47.0569	45.7961	47.4622	52.5429	47.7913	42.4258	36.1017
LAPTM5	0	0.0147433	0.026904	0.0177483	0	0	0.137915	0.0219146	0	0.0127892	0	0.0299347
LARGE	0.013916	0.0714805	0.202954	0.211284	0.0920466	0.0376349	0.0270164	0.0295137	0.0207872	0.0344479	0.0340251	0.0648172
LARP1	33.9705	22.3937	20.0212	23.2823	39.8186	35.2177	33.9046	35.3391	37.4894	31.5013	33.6976	22.4299
LARP1B	10.0001	9.60119	9.51392	10.3927	8.26532	8.67539	8.88836	11.3925	12.0959	9.64333	8.96884	10.5906
LARP4	21.9856	11.2138	9.83197	9.65196	18.5278	19.1444	18.6564	20.702	22.1861	17.6041	17.2784	10.7277
LARP4B	21.433	17.3962	15.5681	15.8624	18.355	20.9644	20.0633	21.7672	21.8659	20.3256	19.8409	16.1707
LARP6	3.36202	5.96743	8.30523	7.55582	2.53646	4.48224	4.74204	3.57492	3.43781	3.9094	4.04508	5.73949
LARP7	9.34834	8.62509	8.32102	7.20333	7.37802	9.31668	8.04622	8.61085	9.56145	8.20922	7.70588	8.28807
LARS	8.1166	29.2352	17.5091	24.4499	17.8606	11.7644	12.4415	10.66	12.7008	8.49191	10.8803	31.5877
LARS2	11.2782	6.89231	4.40464	4.05076	9.90265	11.5356	10.3745	11.9671	12.0128	9.24289	9.73125	6.45978
LAS1L	13.1117	8.83293	7.27675	7.74106	11.4055	13.5534	11.8966	14.4355	13.9303	13.3704	13.0637	7.9798
LASP1	23.3681	14.7487	16.7644	16.2144	29.9459	28.8954	25.5973	29.7966	30.7271	29.8646	31.9192	15.8889
LASS1	0.948493	1.8771	2.67141	2.4983	0.964691	1.88376	1.20406	1.38033	0.954876	2.74446	2.38719	1.20456
LASS2	24.7761	23.1591	26.417	26.7552	22.3272	23.9004	19.6006	22.7014	27.1014	26.2433	24.6126	20.0128
LASS3	0.0198132	0.00848102	0.046429	0.0306288	0	0	0.00721225	0.00630313	0.0221972	0.0147138	0.0145332	0.00860988
LASS4	1.18958	1.29118	2.39091	1.99462	1.13811	0.947908	0.835111	1.16234	0.917311	1.16739	1.12244	1.49542
LASS5	5.96735	7.20011	10.7806	9.10126	4.0579	6.06522	4.88552	4.88866	6.02257	6.856	6.79158	7.47409
LASS6	6.24707	6.33462	5.77142	7.01465	9.75888	7.56711	8.64904	7.44643	8.44662	6.77727	6.93753	7.25788
LAT	0.601018	0.478855	0.785047	0.576939	0.483588	0.39851	0.291027	0.679223	0.461544	0.639799	0.862195	0.439839
LAT2	0.0191906	0.147861	0.211334	0.118665	0.171363	0.0733869	0.0419137	0.0854709	0.0322496	0.0712573	0.180813	0.100072
LATS1	5.78215	7.09331	5.54318	5.92882	6.80677	5.5543	5.84923	5.73526	6.65549	6.07808	6.14292	6.93812
LATS2	7.40091	9.86286	10.8139	10.9223	7.65236	7.94642	7.67646	7.6369	8.81679	8.70917	9.47689	9.54699
LAX1	0.0128136	0	0	0.0132055	0.0116761	0	0.00932861	0.00815272	0.00717769	0	0	0
LAYN	0.0280079	0.015985	0	0.0384861	0.0185258	0	0.0135937	0.0237603	0.0418374	0.0693315	0.0410884	0.0162308
LBH	0.0196952	0.0449627	1.18971	1.16373	0.0260546	0.0621419	0.0860314	0.0417706	0.022065	0.224268	0.211885	0.0456458
LBP	0	0.0362316	0	0.0218081	0	0	0.123245	0.0134637	0.0355606	0	0	0.0367821
LBR	19.4087	12.5241	8.88799	9.25243	23.1982	18.4238	20.5881	19.2257	22.6464	19.0892	17.663	13.3195
LBX1	0.0150102	0	0.0234494	0	0	0	0	0.0382014	0.050449	0	0.0440408	0.0260909
LBX2	0	0	0	0	0.0263597	0	0	0.0338077	0.0148822	0.0394598	0	0.0461802
LCA5	0.30272	1.59063	2.07514	2.16605	0.20019	0.420623	0.440679	0.300602	0.331234	0.362112	0.400835	1.62317
LCA5L	0.628252	0.79629	0.560841	0.354047	0.744761	0.739206	0.689902	0.633336	0.56742	0.666509	0.383042	0.964393
LCAT	0.427359	0.414643	0.762573	0.381706	0.327237	0.23693	0.518547	0.460144	0.422232	0.447255	0.585151	0.594272
LCE1A	0	0	0.0964238	0	0	0.0834619	0	0	0	0	0	0
LCE1B	0.0169343	0.0289948	0	0	0	0.0228989	0	0	0	0	0.024843	0
LCE1C	0	0	0	0	0.0550709	0	0	0	0	0.0412198	0	0
LCE1D	0	0	0	0	0	0	0	0	0	0	0	0
LCE1E	0	0	0.0511153	0.0337203	0	0	0.0238206	0	0	0	0	0
LCE1F	0	0	0	0	0	0	0	0	0	0	0	0
LCE2A	0	0	0	0	0	0.0440571	0	0	0	0	0	0
LCE2B	0	0	0	0	0	0	0	0	0	0	0	0
LCE2C	0	0.0538745	0	0	0	0	0	0	0	0	0	0
LCE2D	0	0	0.0494786	0	0	0	0	0	0	0	0	0
LCE3A	0	0	0	0.147245	0	0	0	0	0	0	0	0
LCE3B	0	0	0	0	0	0	0	0	0.0750312	0	0	0
LCE3C	0.0453839	0	0	0	0	0	0	0	0	0	0	0
LCE3D	0	0	0	0	0	0	0	0	0	0	0.0463873	0.109924
LCE3E	0	0	0	0	0	0.0426871	0	0	0	0	0	0
LCE4A	0	0.0851162	0	0	0	0	0	0	0.0556933	0	0	0
LCE5A	0	0	0.0367918	0.0485423	0	0	0	0	0.0263846	0	0	0.0409363
LCE6A	0	0	0	0	0	0	0	0.0764622	0	0	0	0
LCK	0	0	0	0	0.0181669	0.0123798	0.0133303	0	0.0205135	0.0135323	0	0.0159652
LCLAT1	11.5195	8.4267	6.47864	5.77329	9.7874	8.89546	9.2198	9.89168	11.5891	7.82739	7.33633	7.93804
LCMT1	7.67653	8.66919	11.5415	9.37117	6.95675	10.7921	7.63372	7.94974	8.42615	9.49923	9.39225	9.30057
LCMT2	0.0067749	0	0.0105839	0	0	0	0.0295938	0.00862114	0	0	0.0198779	0.0117762
LCN1	0	0.0423942	0.0386809	0	0	0	0	0	0	0	0	0
LCN10	0.0478139	0.0818669	0	0	0	0	0.0556956	0.0121688	0.0107134	0.0284063	0.0140289	0
LCN12	0.139972	0.287592	0.131201	0.46161	0.166651	0.0757092	0	0.0712464	0	0.124736	0.0410686	0.14598
LCN15	0.0253125	0	0.0790878	0.0521735	0	0.0342281	0.0368563	0.0644209	0.0567165	0	0.0742683	0.0439985
LCN2	0	0.0401765	0	0	0	0	0.136664	0.0597187	0	0.0697026	0	0
LCN6	0	0	0	0	0	0	0.079	0	0	0	0	0
LCN8	0	0	0	0	0	0	0	0	0	0.0312067	0	0
LCN9	0	0	0	0	0	0	0	0	0	0	0.0540004	0
LCNL1	0.021011	0.035975	0.196944	0.281498	0.0208465	0	0.0458897	0.0133684	0.0235392	0.0624135	0.0308238	0.0730432
LCOR	3.41309	5.19252	7.33992	7.68409	3.50654	3.60259	3.94773	3.06098	3.54838	4.10948	3.67225	5.04542
LCORL	3.27546	5.71972	7.05246	6.24113	2.81827	3.12953	3.15093	3.13846	3.40328	3.59311	3.38379	5.91874
LCP1	0.396975	0.20913	0.198763	0.188816	0.232271	0.282152	0.548351	0.304376	0.279378	0.196528	0.268777	0.150384
LCP2	0	0	0	0.0164146	0.0158027	0	0.0347867	0.0101339	0	0.0118281	0.011683	0.0138426
LCT	0.0122972	0.0157914	0.0336218	0	0.0427032	0.0290999	0.026858	0.0312966	0.0275537	0.0365289	0.00902016	0.00534378
LCTL	0.0181365	0	0.0424999	0.0186912	0.0179945	0.0367868	0.0264076	0.0230789	0.0101594	0.0134686	0	0.0157625
LDB1	11.8008	14.3719	14.5627	14.1873	11.4317	15.1137	12.3946	13.7553	11.9822	15.6447	15.9293	12.403
LDB2	0	0	0.0236548	0.0312098	0.0150232	0.0102375	0.0220471	0	0	0	0	0
LDB3	0.474183	0.656784	0.687298	0.837045	0.66118	0.592102	0.557647	0.428995	0.453536	0.550732	0.834465	0.46401
LDHA	265.263	145.527	441.9	478.274	248	386.151	367.762	259.485	264.049	597.852	572.217	113.411
LDHAL6A	0.0193851	0.0165955	0.0116657	0.0153915	0.0384666	0.020195	0	0.0570137	0.0501975	0.0110909	0.0219096	0.050543
LDHAL6B	0	0.0197992	0.018065	0	0	0	0.0168372	0	0	0.0171749	0	0
LDHB	349.484	290.228	245.876	224.438	308.866	359.155	337.715	406.778	387.461	374.647	353.262	292.171
LDHC	0.912637	2.16348	3.35611	3.03657	0.684563	0.99535	1.13643	1.21463	0.632709	0.938657	0.93566	2.24773
LDHD	0.16313	1.07324	0.643406	0.572538	0.0380135	0.142473	0.230457	0.0609429	0.0834406	0.241847	0.32319	1.41974
LDLR	8.54837	8.89893	5.20957	5.10285	8.24918	8.30589	7.23743	10.5125	10.9899	11.678	11.3879	7.80724
LDLRAD1	0	0	0	0	0	0	0	0	0	0	0	0
LDLRAD2	0	0.00823158	0.00751058	0	0	0	0.00700012	0	0.00538609	0.014281	0	0.00835664
LDLRAD3	2.91334	3.33885	3.52515	4.61044	4.03028	3.67201	3.38115	2.70327	3.41348	3.45674	3.00248	3.43293
LDLRAP1	3.42036	2.63301	3.05225	2.84457	2.59882	2.88821	2.91471	3.7502	3.65752	3.60551	3.49375	2.17148
LDOC1	0.992361	2.01022	1.79563	2.39113	3.74422	2.17695	1.89747	1.63642	1.4406	1.26631	1.51733	2.28371
LDOC1L	8.82458	6.03061	7.13821	7.20056	7.93079	8.32274	7.42273	8.8246	9.36343	9.69956	10.0922	6.04861
LEAP2	0.682042	0.326981	0.596682	0.618554	0.436467	0.368908	0.397431	0.729041	0.519594	0.243121	0.240138	0.142264
LECT1	0	0	0	0	0	0	0	0.0509776	0.0149603	0	0	0
LECT2	0	0.030664	0	0	0	0	0	0	0.0401281	0	0	0
LEF1	0.14724	0.128457	0.199552	0.246017	0.0886326	0.10874	0.104237	0.232411	0.147843	0.0904304	0.168617	0.203081
LEFTY1	0	0	0	0	0	0.0160405	0	0.0150949	0	0	0	0
LEFTY2	0	0	0.0143928	0.0189896	0.0182818	0	0.0134146	0	0	0.0136837	0	0
LEKR1	0.0399394	0.0170232	0.11689	0.0927561	0.0297622	0.0337256	0.0581538	0.0557572	0.0195403	0	0.036589	0
LELP1	0	0	0	0	0	0	0.0536988	0	0	0	0.0541037	0
LEMD1	0	0	0.428459	0.535897	0	0	0.0335137	0	0	0.0822678	0	0
LEMD2	7.58054	7.27481	9.37661	7.76613	6.2346	8.46372	6.90713	9.65221	7.95187	9.48649	8.49957	7.4208
LEMD3	9.64917	7.0387	8.39797	8.14226	8.31819	9.08278	10.5866	10.3998	9.69735	10.5172	10.2083	7.73952
LENEP	0.178319	0	0.046429	0	0.117948	0.321502	0.216367	0.378188	0.199775	0.397273	0.0871995	0
LENG1	2.58478	1.22728	0.542927	0.716328	1.20685	2.29362	1.51808	3.31681	2.77413	2.35506	1.9776	0.755109
LENG8	3.88312	7.33817	4.64186	5.55972	6.44258	6.16156	5.63521	4.868	5.37984	5.73539	6.57176	6.47925
LENG9	0.0906019	0.396439	0.456076	0.456491	0.139833	0.149739	0.146579	0.166533	0.157895	0.358845	0.251063	0.192482
LEO1	3.80951	5.03323	4.2938	4.16639	6.27213	5.65896	6.12146	5.29052	5.1699	4.97478	5.04712	4.96396
LEP	0.0619112	0.0578204	0	0.0464035	0.0446738	0.0228321	0.0163901	0.0143241	0.0189165	0.0334377	0.0495411	0.00978315
LEPR	1.50714	1.78534	1.07234	1.35189	1.39583	1.33354	1.50492	1.43601	1.52263	0.658687	0.91856	2.29638
LEPRE1	9.56211	10.1356	9.03124	8.9258	9.54524	10.2337	8.53018	10.2822	10.5258	9.89881	10.1501	9.53938
LEPREL1	35.9298	33.3841	18.506	20.09	34.8906	38.899	38.7108	36.2134	37.2082	29.9108	29.491	35.5147
LEPREL2	6.81339	4.60612	3.55923	3.34694	6.71063	9.02864	7.27746	8.52691	7.25153	8.64739	8.9083	4.29734
LEPREL4	6.90925	6.93278	6.36933	5.91957	6.54575	7.72684	5.82524	8.52776	8.05557	9.62177	9.50833	6.41675
LEPROT	6.82034	4.68866	7.46692	7.70626	6.0079	6.6168	6.71482	5.41192	5.63761	5.41961	4.63356	4.32303
LEPROTL1	12.6005	9.07602	8.99544	8.09742	10.9105	10.9731	11.1517	12.7596	12.5733	9.81793	9.54727	9.97969
LETM1	19.8882	8.96595	6.26887	6.40629	19.7555	20.0635	18.6356	23.3497	22.1793	20.5633	21.8206	8.29112
LETM2	0.346533	1.06136	0.707009	0.642044	0.0903041	0.369496	0.169402	0.5767	0.579893	0.542143	0.452235	1.17628
LETMD1	5.12531	13.8155	10.5764	11.5902	5.08927	5.13508	4.73637	5.30164	5.92864	5.33302	5.01368	13.11
LEUTX	0	0	0	0	0	0	0.0417924	0.0365244	0	0	0.0421075	0
LFNG	0.131211	0.162778	0.0761616	0.133981	0.130184	0.186904	0.1645	0.155084	0.118331	0.166896	0.166337	0.12034
LGALS1	51.2361	83.0984	174.709	168.852	41.4295	63.8511	56.2471	47.3547	53.1306	140.598	127.924	75.0683
LGALS12	0.0111873	0	0	0.0230589	0.0212083	0.0144523	0.0490055	0	0	0.016616	0	0
LGALS13	0.032417	0.0555044	0	0	0	0	0.0472008	0	0	0	0	0
LGALS14	0	0	0	0	0.0353409	0.0240829	0.0259321	0	0.0598587	0	0	0.0430936
LGALS16	0	0	0	0	0	0	0	0	0	0.0477463	0	0
LGALS17A	0.0170692	0.0292257	0.0266659	0	0.033871	0	0	0.0217207	0	0	0	0
LGALS2	0.0365306	0	0	0	0.0724891	0	0.106381	0.0464856	0.0409261	0.0542572	0.0535913	0.0634978
LGALS3	0.079519	0.330251	0.361589	0.437318	0.229825	0.184535	0.0843031	0.122723	0.302526	0.200534	0.169777	0.234688
LGALS3BP	0.631559	0.789095	1.18663	1.28585	0.575807	0.623194	0.758853	0.336671	0.267722	0.823941	0.676105	0.860424
LGALS4	0.0452419	0.0516421	0.400509	0.279754	0	0.0203924	0	0.0767611	0.0844761	0.0447972	0.0663711	0
LGALS7	0	0	0	0	0	0	0	0	0	0	0	0
LGALS7B	0	0	0	0	0.0782704	0	0	0	0	0.0585844	0	0
LGALS8	1.79358	2.77161	5.45022	6.00722	1.51961	2.97926	2.97754	1.43658	1.49983	3.59541	3.27846	2.61133
LGALS9	0.0115255	0.0205734	0.0180055	0.0247666	0.0476869	0	0	0	0.0269232	0.0178465	0	0
LGALS9B	0	0	0.0242417	0	0	0	0	0	0	0	0	0
LGALS9C	0.0112206	0.0192118	0	0	0	0	0.0326754	0	0	0	0.0164609	0
LGI1	0.00815221	0	0	0	0.0485303	0	0	0.0103738	0.00913313	0	0	0.0141703
LGI2	0.0760693	0.119826	0.199647	0.131705	0.0362321	0.0617175	0.0531651	0.0193754	0.0511335	0.0497122	0.102668	0.0899127
LGI3	0.00590574	0.0303354	0.0830649	0.0730365	0	0	0.0171981	0.00751512	0.0132327	0.0263146	0.069311	0.0307963
LGI4	0.0267149	0.0457411	0.250414	0.330384	0.0132529	0.0090311	0.0194491	0.0254962	0.0149647	0	0.068585	0.0696541
LGMN	7.28411	9.36368	10.7455	10.7797	7.85123	8.32895	7.99082	8.00346	7.24319	8.57912	7.77503	10.1549
LGR4	4.81592	3.61463	5.53947	5.72958	4.37127	4.10797	4.30343	4.30073	4.37679	4.89882	4.22505	3.86273
LGR5	0.033498	0.0229421	0.0418652	0.0276181	0.0797657	0.0634154	0.0877945	0.0511519	0.0600458	0.0298518	0.039314	0.0232906
LGR6	0	0.314604	0.57865	0.307393	0.0228845	0	0.0584565	0	0.0141967	0.0331383	0.0084139	0.170398
LGSN	0.00369399	0.023447	0.0173126	0.0228419	0	0.00999018	0	0.0261427	0.0289693	0.010973	0.0108384	0.0192628
